Unnamed: 0,capacity,days,mileage,ave_Tem,mean_Q,median_Q,std_Q,delta_Q,mean_dV,median_dV,std_dV,delta_dV,mean_current,max_current,cha_end_v,t_min,t_min_mean
158,136.4925378,596.6759375,6394.4,16.58443114,11.06744776,11.14480423,5.664141073,20.68932693,41.24050633,42.0,1.138677779,4,98.48607595,99.8,4.235,26,26.87341772
159,144.5666155,1154.849699,124346.5,33.03627622,11.58673307,11.93991505,6.31380846,21.57443667,55.84931507,56.0,2.557134703,15,111.4082192,127.1,4.249,34,33.63013699
160,125.0009167,1031.564919,84192.3,23.67719298,9.025257833,8.241327175,4.493009333,16.606136,35.2278481,35.0,1.252333185,7,90.4721519,110.2,4.239,29,30.01265823
161,122.837097,1031.564919,84192.3,25.07974816,9.025257833,8.241327175,4.493009333,16.606136,35.2278481,35.0,1.252333185,7,90.4721519,110.2,4.239,29,30.01265823
162,132.0159498,702.385162,33153.1,27.67567568,11.50064115,12.89179039,5.050272543,18.39584861,30.8030303,33.0,4.087007118,13,99.72727273,127.9,4.233,32,33.8030303
163,116.2645089,775.7994213,52741.6,32.00921659,10.83896174,10.98338398,5.440100702,19.97882802,38.14285714,38.0,1.245399698,4,124.7571429,128.0,4.217,33,33.76190476
164,130.0885632,815.2807407,61423.7,33.60462131,11.76656154,10.86331608,6.6542499,25.80138642,38.5,39.0,1.88618459,8,125.1307692,127.5,4.229,37,37.76923077
165,130.102069,815.2807407,61423.7,33.62064516,11.76656154,10.86331608,6.6542499,25.80138642,38.5,39.0,1.88618459,8,125.1307692,127.5,4.229,37,37.76923077
166,133.2420238,815.2807407,61423.7,34.26984127,11.76656154,10.86331608,6.6542499,25.80138642,38.5,39.0,1.88618459,8,125.1307692,127.5,4.229,37,37.76923077
167,134.5116186,827.2877778,64075.2,34.19256018,9.997979324,9.937465245,5.446123813,19.13607247,38.96491228,39.0,1.937306072,12,117.8140351,127.4,4.225,37,37.43859649
168,124.020951,719.4862153,10781.8,26.63021492,10.05353441,10.20644214,5.001413395,18.4885499,29.6626506,30.0,2.14687842,10,74.51445783,105.3,4.22,32,31.44578313
169,125.3451389,860.5409259,30396.9,24.27938988,10.95279079,11.03183382,5.575676232,20.18353193,40.38888889,41.0,1.325206716,5,118.3722222,121.5,4.22,29,30.07407407
170,121.9182121,946.3915162,44145.4,17.70436508,9.412911814,9.776066356,4.115936534,15.89479862,34.67741935,34.0,2.775318602,18,45.14677419,48.9,4.216,11,13.0483871
171,139.8044175,1105.409282,53260.2,30.38774003,9.975666726,8.266140027,9.042749749,45.04461813,47.26666667,48.0,2.475659284,16,112.4616667,116.3,4.216,34,34.0
172,132.8943718,1518.243808,136857.3,30.59353349,10.19607325,10.13458101,5.537668954,19.36391511,38.34285714,38.0,2.170488518,11,90.43857143,108.2,4.206,33,33.77142857
173,132.8624821,1544.224248,140820.9,34.69145299,11.25440634,11.1644548,5.416854078,21.07417565,38.75,39.0,2.331844763,11,108.0458333,119.5,4.217,37,37.0
174,132.0315158,1595.508356,150663.0,27.74454148,10.41290443,10.18279769,5.578064249,21.48700401,40.66153846,41.0,2.867735226,12,116.9830769,118.8,4.204,26,27.92307692
175,129.9130368,1611.220752,152293.0,28.00709939,10.70773697,10.6658041,5.503809805,20.6357325,42.01515152,42.0,2.793349376,13,117.3590909,121.6,4.2,30,31.65151515
176,129.1176579,1612.288646,152570.5,28.13465347,11.72366752,11.78746322,5.690162606,21.67320227,39.0,39.0,2.180194201,10,105.674026,118.4,4.201,29,31.05194805
177,137.3290068,1520.55375,115936.9,31.26975945,10.39646781,10.34490785,5.400022733,20.30301322,52.0,52.0,1.751190072,11,113.595,115.0,4.214,35,35.0
178,138.163103,1607.551053,131784.6,23.7037037,8.198693022,8.052652634,4.83035045,18.31249699,49.74545455,50.0,2.777953346,12,107.72,113.7,4.22,24,25.74545455
179,131.3384273,784.5398958,7555.3,29.27014043,11.19879587,11.14633478,6.062828658,21.70269278,43.03125,43.0,0.847215107,3,76.653125,79.5,4.219,30,30.0
180,138.1228981,1127.527407,76131.9,28.50556328,11.2010939,10.84980542,5.861102523,24.49214412,56.83606557,58.0,2.869742251,13,127.295082,128.3,4.22,34,34.37704918
181,141.412335,1151.526667,81365.5,28.62396204,10.88822777,10.82813329,5.539174205,21.21423421,56.72131148,57.0,2.875168691,13,127.1377049,128.2,4.209,34,34.62295082
182,142.3191667,1216.495556,92243.6,30.31662736,10.22709091,10.20738178,5.438482855,19.76797448,49.44736842,50.0,1.516529425,7,98.01842105,98.6,4.208,32,32.0
183,140.3094369,1227.506944,94382.6,29.4440184,10.65093352,10.54507677,5.483466805,20.97331385,56.93442623,58.0,2.149104674,12,123.0262295,124.2,4.22,33,33.93442623
184,138.017942,1254.639167,98040.8,24.60233918,10.80189845,10.69719719,5.608609692,21.25889588,54.93548387,56.0,2.2780224,13,122.7951613,123.7,4.219,27,28.5483871
185,131.8283543,1373.564595,111571.0,24.55274889,10.11640448,9.914642671,5.428999417,19.91958396,51.85074627,52.0,1.67736228,12,103.0134328,123.2,4.213,24,25.79104478
186,137.9180542,1599.490822,149554.0,28.56893819,11.04944146,10.98752671,5.527296046,21.30812058,53.03225806,53.5,2.348422545,15,123.6693548,124.6,4.22,28,30.17741935
187,147.306263,1074.300463,20882.8,30.92218543,11.46809434,11.39054771,5.735779511,22.16047618,35.04761905,35.0,1.495268426,12,125.9269841,126.9,4.219,34,34.0
188,149.5288603,1081.32625,23031.1,29.27636364,10.92321961,10.80656309,5.673129473,21.71839865,34.80327869,35.0,1.637868188,13,126.1295082,127.4,4.22,33,33.57377049
189,137.6735281,1200.047847,52637.9,29.5481336,10.38001653,10.1414529,5.594185965,20.95834604,38.66101695,39.0,1.525047034,12,126.7542373,127.9,4.22,31,32.59322034
190,138.9457911,1438.28838,103802.2,31.02733686,10.79169429,10.83485863,5.62714612,20.71946519,45.75630252,46.0,1.800869942,11,127.2058824,127.8,4.202,33,33.0
191,138.9498179,1449.287951,106596.1,29.00638298,11.24202003,11.14318309,5.651172254,21.93455321,45.44262295,46.0,2.028684385,12,127.1606557,128.1,4.201,34,34.0
192,145.6675671,1453.315579,107865.8,29.75764192,11.15587015,11.12089593,5.544099431,21.33912969,45.6557377,46.0,2.224198112,12,125.9163934,128.0,4.217,34,34.0
193,145.7681159,1453.315579,107865.8,29.32975113,11.15587015,11.12089593,5.544099431,21.33912969,45.6557377,46.0,2.224198112,12,125.9163934,128.0,4.217,34,34.0
194,141.373825,1454.29022,108167.5,29.63395062,11.09167818,11.02937604,5.605234379,21.57234039,45.8852459,46.0,1.899942714,12,127.1081967,128.3,4.22,35,34.96721311
195,145.2994512,1459.320428,109734.7,28.00697674,11.42658144,11.34999642,5.671873364,22.03144662,45.77419355,46.0,1.995311883,12,127.3693548,128.3,4.22,34,34.0
196,142.971031,1461.360347,110406.3,29.42691532,11.15560958,11.06819984,5.638959978,21.76119613,46.21311475,47.0,1.865253941,11,127.0147541,128.0,4.209,34,34.0
197,144.1527015,1462.313738,110677.1,28.04586563,10.98596237,10.92427065,5.663687274,21.53087652,46.35483871,47.0,1.823650842,11,124.1306452,125.3,4.22,31,33.0483871
198,145.4186528,1464.344375,111352.4,28.61786002,9.176038902,8.111693155,6.318527934,20.65602209,40.39240506,41.0,2.697479937,13,95.64936709,106.4,4.22,33,32.29113924
199,131.6370935,1465.307199,111591.1,27.01284687,11.26681329,11.15362612,5.664960691,21.94723719,46.17741935,47.0,1.938774085,13,126.7790323,128.0,4.219,30,31.46774194
200,147.2883828,1467.275081,112278.3,29.1631016,11.20093282,11.12511327,5.64555915,21.70907175,46.0,47.0,1.942728377,12,125.1919355,126.2,4.22,34,34.0
201,134.1268519,1469.299248,112619.9,30.38848039,9.907112657,9.598258155,5.429738198,20.27291066,47.50877193,48.0,1.464465737,12,126.7403509,127.8,4.203,28,29.61403509
202,143.1029919,1483.312894,117396.2,30.16961131,11.37659206,11.35613006,5.711785779,21.5976899,47.49180328,48.0,2.539026216,15,125.9655738,128.0,4.207,34,34.0
203,144.1458746,1486.361134,118451.0,33.21521175,11.10863034,11.05012322,5.663438523,21.59299894,48.67213115,49.0,1.844098353,11,127.2770492,128.4,4.22,37,36.7704918
204,146.0211818,1488.386991,119242.8,28.6624156,10.37245377,10.32669761,5.425971037,20.00799595,39.77272727,40.0,1.019439159,8,83.69090909,84.4,4.202,33,32.15909091
205,133.823397,1490.35088,119915.8,30.87281553,10.92617375,10.84510812,5.598323439,21.44367954,49.5,50.0,2.045319861,12,127.215,128.2,4.21,35,35.0
206,146.9606664,1493.374051,120896.3,28.92628866,11.23922176,10.87612818,5.832653395,24.91869161,49.3442623,50.0,2.310952156,12,126.9114754,128.0,4.219,34,34.0
207,142.9395436,1501.351759,123660.9,34.69850587,11.2293321,11.14670806,5.666192367,21.86962572,50.32258065,51.0,2.038137935,12,127.0774194,128.4,4.22,38,38.0
208,137.4155043,1501.351759,123660.9,34.49035088,11.2293321,11.14670806,5.666192367,21.86962572,50.32258065,51.0,2.038137935,12,127.0774194,128.4,4.22,38,38.0
209,142.0415838,1502.253819,123990.9,33.44770642,11.87923517,11.55569583,5.707506865,22.44727294,49.64285714,50.0,2.215437488,13,127.5535714,128.8,4.216,36,36.0
210,133.2313919,1504.240671,124585.6,33.34070796,11.21596439,11.11155675,5.66481274,22.09951155,50.89090909,51.0,2.137736503,12,127.1327273,128.2,4.2,36,36.61818182
211,146.1009627,1518.251134,129638.2,31.37157757,11.10410954,10.77341626,5.653618552,21.88245158,49.74545455,50.0,2.073365133,13,127.1618182,128.3,4.22,35,35.0
212,134.1316263,1518.251134,129638.2,30.967,11.10410954,10.77341626,5.653618552,21.88245158,49.74545455,50.0,2.073365133,13,127.1618182,128.3,4.22,35,35.0
213,144.0960256,1526.258924,131734.8,31.089,11.06772623,11.04286087,5.640972454,21.89472939,50.44827586,51.0,2.052520854,12,126.7672414,128.0,4.22,35,35.0
214,139.5082469,1527.251678,132059.2,31.61400359,10.98664091,10.91416174,5.611560118,21.43482571,50.51666667,51.0,2.179385744,12,127.47,128.7,4.22,36,36.0
215,139.1842203,1528.324919,132308.6,31.56211813,10.94824453,10.78083636,5.615290347,21.81748302,51.0,52.0,2.149578948,13,127.1586207,128.3,4.219,36,36.0
216,143.3124796,1538.264178,135047.5,34.72445255,11.0590905,10.98046766,5.645365877,21.65671208,49.93442623,50.0,1.974168034,12,127.1,128.4,4.22,38,38.0
217,141.275504,1539.285903,135336.5,35.57428215,11.42568493,11.34565934,5.757360548,22.15439317,47.62903226,48.0,1.952945426,12,127.1919355,128.2,4.22,38,38.0
218,140.5082562,1539.285903,135336.5,34.93035994,11.42568493,11.34565934,5.757360548,22.15439317,47.62903226,48.0,1.952945426,12,127.1919355,128.2,4.22,38,38.0
219,140.7828105,1549.279977,137409.1,32.16480892,9.920616092,14.33207573,23.98501977,191.7244886,43.83561644,44.0,4.2780539,12,108.1712329,128.1,4.22,36,34.90410959
220,130.8280039,1550.299549,137611.7,30.92328042,9.552693904,9.820254046,4.807130979,20.10911677,49.14285714,49.0,1.982920268,13,120.5452381,128.0,4.204,35,35.0
221,137.3923036,1564.288507,140616.1,30.78264463,11.2164294,11.10898426,5.652637633,21.86662449,47.47540984,48.0,2.184945191,13,127.2131148,128.3,4.22,34,34.0
222,131.6875675,1572.2714,141932.9,31.29152348,10.95037005,10.85271673,5.575893437,21.46142219,47.13333333,48.0,2.148384406,13,126.885,127.9,4.2,35,35.0
223,137.3680348,1572.2714,141932.9,31.13505155,10.95037005,10.85271673,5.575893437,21.46142219,47.13333333,48.0,2.148384406,13,126.885,127.9,4.2,35,35.0
224,138.7446115,1574.298866,142240.2,28.74613003,8.426187824,7.917016245,3.785465831,16.71763127,41.98245614,38.0,5.411136107,14,104.9280702,128.1,4.213,32,33.14035088
225,136.7636505,1575.294063,142501.8,28.15329053,18.07012139,16.62187738,17.93524476,202.5221933,39.17647059,39.0,2.220279812,15,94.80980392,127.8,4.215,30,31.39215686
226,139.4980519,1576.315845,142843.2,28.51632047,8.330932613,7.780522893,3.902824305,18.55116632,41.80357143,38.0,5.409712307,13,106.3053571,128.2,4.22,31,32.51785714
227,140.5157889,1580.296771,143160.2,28.92992126,7.494481298,6.587949048,5.220716134,28.14131714,45.31372549,48.0,5.177213256,14,116.627451,127.9,4.207,32,33.25490196
228,141.7703656,1582.288981,143780.9,29.5559633,11.04129031,10.93847762,5.565385142,21.57045479,47.16666667,48.0,2.222361107,12,126.79,128.0,4.219,33,33.71666667
229,137.7635535,1584.298472,144326.6,30.2177673,13.89618694,10.93356249,9.422634804,34.09793621,39.67272727,40.0,1.549833369,11,94.59454545,100.0,4.219,34,32.85454545
230,135.7117997,1586.293611,144839.8,29.92805755,11.20573991,11.12479628,5.635335472,21.77540668,48.21311475,49.0,2.262413872,12,127.0409836,128.2,4.208,33,33.49180328
231,137.3580746,1587.314039,145061.2,26.65452756,5.093978618,3.849950159,4.169579184,14.0129301,45.1627907,46.0,3.659522351,16,119.755814,127.7,4.213,24,26.39534884
232,135.5252747,1603.298322,146899.4,28.66,8.35245598,7.500486588,4.91168485,27.68538417,44.23913043,47.5,5.611265,14,108.526087,127.8,4.214,32,31.58695652
233,140.496839,1604.291412,147117.8,30.93520518,11.09054122,10.96963586,5.673931477,21.49357923,47.11864407,48.0,1.97513995,12,126.6677966,127.7,4.212,29,30.59322034
234,131.2643772,1605.290741,147342.6,30.64583333,9.862233626,9.756140746,5.582398655,20.18123972,47.80392157,48.0,1.495347135,10,121.754902,127.8,4.218,28,29.70588235
235,137.824969,1606.307153,147590.0,29.27634409,11.04271445,10.93024402,5.683750252,21.81740023,47.37704918,48.0,2.033844252,12,126.8081967,127.7,4.207,27,28.80327869
236,135.4791667,1607.289792,147793.6,26.54195804,10.05053569,9.132195028,5.36417135,27.00328479,46.52083333,48.0,3.149005024,16,118.95625,127.6,4.21,23,25.91666667
237,148.0151523,925.6626157,25.3,21.18207127,11.51815822,11.43104738,5.844341836,22.49106118,43.01587302,44.0,2.387082057,14,126.3238095,127.2,4.207,28,29.96825397
238,149.9800808,964.4204167,4021.1,21.50524659,11.58973747,11.51271705,5.82901779,22.53056432,42.609375,43.0,2.288675842,12,126.3171875,127.3,4.22,28,29.359375
239,137.6883815,976.3688657,6302.1,20.08803419,9.179059546,9.278585058,5.51161198,19.34535541,31.89655172,31.0,3.835809743,21,77.64827586,91.5,4.207,18,20.09195402
240,144.4065679,978.3578009,6682.0,21.78909953,9.938355254,9.826557235,5.710379774,19.77977143,34.96202532,35.0,2.874783593,21,94.5164557,102.0,4.212,22,24.21518987
241,141.8544897,996.4123843,9336.1,19.84297521,10.45549601,10.70589952,4.667349804,18.27834039,37.046875,35.0,4.196090768,15,107.8859375,127.5,4.22,22,23.96875
242,143.5252665,996.4123843,9336.1,21.00263158,10.45549601,10.70589952,4.667349804,18.27834039,37.046875,35.0,4.196090768,15,107.8859375,127.5,4.22,22,23.96875
243,138.7801515,1001.479606,10183.4,18.70295567,10.55070416,10.59293998,4.691271298,18.54991552,36.58730159,35.0,3.966666349,19,108.468254,127.2,4.214,22,23.9047619
244,147.5439352,1004.411412,10627.2,21.58198758,7.632895981,7.039892035,5.311557563,18.08999993,41.67307692,42.5,3.061680998,16,125.4326923,128.0,4.221,24,26.61538462
245,139.1119439,1021.445972,12292.1,22.28601253,10.74250693,11.31550235,5.275350263,18.9269938,35.18461538,35.0,1.880198907,10,103.9430769,127.8,4.206,22,23.58461538
246,139.6172133,1021.445972,12292.1,22.23232323,10.74250693,11.31550235,5.275350263,18.9269938,35.18461538,35.0,1.880198907,10,103.9430769,127.8,4.206,22,23.58461538
247,145.8828969,1027.446019,12828.6,19.15394737,9.349905697,8.704010773,5.164783648,30.61068204,39.52542373,41.0,4.941542791,18,114.9677966,128.0,4.219,23,25.45762712
248,139.9688485,1033.822778,13844.0,23.20612431,10.80272531,10.58028802,5.745875375,21.42581307,40.45901639,41.0,2.294496412,13,126.1754098,129.3,4.209,25,27.29508197
249,140.1985465,1053.465197,17220.8,22.2111014,11.32645108,11.22118211,5.803594372,22.09866084,40.3968254,41.0,2.012182599,10,125.5650794,126.5,4.22,25,27.3968254
250,148.6291884,1065.523183,19514.2,26.13135262,10.84986117,10.83793592,5.576072076,20.97446444,41.28333333,42.0,2.608266772,14,126.0133333,128.2,4.22,31,32.83333333
251,145.6802899,1068.480799,20055.4,26.03666078,10.64977552,10.56715061,5.748706881,21.46511729,40.86885246,41.0,2.557377049,13,126.9540984,128.1,4.211,29,30.39344262
252,139.7265275,1069.414653,20265.9,25.63165266,8.172092393,7.604947299,4.825634257,18.70995608,42.76363636,44.0,3.667863566,16,120.7472727,128.1,4.22,24,25.6
253,139.3751852,1102.675463,25954.9,29.93987622,10.66529811,10.57155334,5.537210435,21.1843538,40.95,41.0,2.231778065,14,127.135,128.5,4.22,34,34.0
254,139.3999261,1109.385602,26818.7,29.665625,10.52049785,10.44326429,5.559204943,20.86519332,42.8,43.0,3.244482496,17,125.88,128.0,4.217,32,33.18333333
255,139.0727019,1127.454259,29686.7,27.4460396,11.08020703,11.02294364,5.607620908,21.40836579,43.14516129,44.0,2.154116645,11,124.5419355,125.9,4.213,32,33.53225806
256,144.5226006,1128.661354,29931.6,26.97533749,11.6610527,11.43876469,6.520697868,23.1334342,40.13888889,40.0,1.484227779,10,118.2,126.6,4.219,30,31.97222222
257,147.7585164,1136.685532,31144.3,28.43872297,11.29110303,11.21118917,5.368529221,21.31622629,42.95238095,43.0,1.947147457,12,122.8539683,126.1,4.22,34,34.0
258,147.8345773,1156.467917,34596.6,30.721875,11.65363002,11.98338194,6.019586419,21.30913402,37.55,38.0,0.878919792,4,99.5275,109.4,4.22,34,33.75
259,141.4796069,1193.684444,40104.1,27.7542286,10.42060554,10.33654551,5.544061086,20.82278242,44.77966102,45.0,2.617203817,14,126.8355932,128.2,4.231,32,33.40677966
260,144.8286494,1193.684444,40104.1,28.25820896,10.42060554,10.33654551,5.544061086,20.82278242,44.77966102,45.0,2.617203817,14,126.8355932,128.2,4.231,32,33.40677966
261,146.6509869,1199.455498,41006.9,26.88840263,10.86369751,10.70317524,5.528167415,21.56867081,44.98387097,45.0,2.593365826,16,125.7677419,128.0,4.25,27,28.56451613
262,149.2217396,1233.543727,46470.0,23.47184987,9.83923281,9.296798096,4.960939076,25.60744528,43.37704918,45.0,3.816117392,19,114.0098361,126.5,4.25,23,25.0
263,141.2057613,1235.430162,46712.7,22.36531131,8.299034814,7.782429292,5.155541159,18.17599926,45.29090909,46.0,3.845529765,14,122.2763636,128.2,4.249,24,26.45454545
264,152.5429799,1238.470347,47019.8,21.43846154,9.724849785,9.649892017,4.419441171,17.90143948,42.1147541,41.0,3.930120595,19,110.2868852,128.1,4.25,22,24.32786885
265,143.7639943,1249.722025,48353.2,23.81629116,11.50017848,11.63030733,5.825883421,21.37373606,41.26582278,41.0,2.74995448,22,101.478481,105.2,4.239,21,23.40506329
266,148.9211319,1256.748623,49160.8,23.18649046,8.69838771,8.175537926,5.005638967,21.45099787,44.05357143,45.0,3.537652787,14,120.6178571,128.1,4.233,24,26.01785714
267,133.7880814,1270.519653,50889.2,17.49180912,9.584076615,9.090136861,4.608778,23.0304052,43.03333333,45.0,4.520201569,18,114.485,128.0,4.25,23,25.05
268,147.8279394,1276.608113,51763.7,19.71169772,7.936845359,7.267706763,5.153184491,17.47561848,39.80882353,40.0,2.865911994,18,96.56911765,102.7,4.248,19,21.72058824
269,143.6074821,1313.507419,57743.8,17.50614162,8.694527647,8.334192251,5.488648709,18.9521919,46.36363636,47.0,2.658527524,11,124.3181818,126.3,4.251,24,26.65454545
270,147.2265318,1375.444688,68032.7,18.97384306,10.56620081,10.46983573,5.857123896,20.80745932,43.8,44.0,3.220765954,16,101.1173333,105.0,4.25,19,22.34666667
271,147.5612158,1377.465127,68360.2,21.50092593,9.725480284,9.329282844,4.375796065,19.70445747,45.16393443,45.0,4.502022598,18,112.3836066,128.1,4.25,22,24.7704918
272,147.5059661,1452.467697,77082.6,24.27448338,10.71247122,10.64365308,5.528923305,20.49984504,46.73770492,47.0,2.947083245,12,126.7655738,128.3,4.232,25,27.42622951
273,142.1173456,1456.461563,77648.1,24.10691824,10.38069165,10.07817558,5.851830869,23.12233661,47.78688525,48.0,2.942702862,15,126.7213115,127.9,4.232,25,27.1147541
274,139.3782506,1461.837245,78481.9,28.0349076,10.24803178,10.06946273,5.57300671,20.67918979,46.94915254,47.0,2.310064412,14,126.8932203,128.3,4.23,29,30.96610169
275,139.7584526,1461.837245,78481.9,28.20787879,10.24803178,10.06946273,5.57300671,20.67918979,46.94915254,47.0,2.310064412,14,126.8932203,128.3,4.23,29,30.96610169
276,148.736989,1467.402731,79049.2,29.84339315,10.83100662,10.8116294,5.639673563,21.07273631,47.5,48.0,2.877891253,12,125.616129,128.0,4.249,29,31.11290323
277,142.4637196,1495.38559,83102.5,31.51323829,10.80547246,10.11515753,6.694212194,22.3473065,45.32876712,45.0,3.114503388,13,113.8082192,126.3,4.242,29,30.50684932
